user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U02278,Erika Perkins,kim80@example.com,Become an AI Expert,"['Deep Learning', 'Cybersecurity', 'UI/UX', 'Machine Learning']",Beginner,[],Completed the 'Deep Learning Master' course at edX,Worked at Perry LLC for 4 years,High School,Moderate,"['B03155', 'B03580', 'B04954', 'B05755']"
U02279,James Martinez,tgilmore@example.com,Become a Cloud Engineer,['Machine Learning'],Intermediate,"['B07563', 'B06203', 'B08006']",Completed the 'UI/UX Designer' course at Coursera,Worked at Reeves-Morrison for 2 years,PhD,Low,"['B06404', 'B09682', 'B02323', 'B08444']"
U02280,Tina Maldonado,wortiz@example.net,Become a Data Scientist,"['Python', 'DevOps', 'Cloud Computing', 'Deep Learning']",Advanced,"['B06546', 'B08638', 'B08520', 'B06110', 'B06590']",Completed the 'DevOps Engineer' course at Google,Worked at Calhoun Inc for 4 years,Bachelor's Degree,Highly Active,"['B01348', 'B06356']"
U02281,Julian Spencer,brianpace@example.org,Become a Machine Learning Researcher,"['Python', 'Data Analysis', 'UI/UX', 'Cybersecurity']",Advanced,"['B01157', 'B09248', 'B09017']",Completed the 'Deep Learning Master' course at IBM,Worked at Wheeler Inc for 2 years,Bachelor's Degree,Moderate,[]
U02282,Mary Douglas,codymurillo@example.com,Become an AI Expert,"['Python', 'DevOps']",Advanced,"['B09251', 'B02004', 'B08683']",Completed the 'UI/UX Designer' course at IBM,Worked at Lawson LLC for 2 years,PhD,Moderate,[]
U02283,Tiffany Haas,shale@example.com,Become a Machine Learning Researcher,"['Python', 'UI/UX']",Beginner,"['B01352', 'B07405']",Completed the 'DevOps Engineer' course at IBM,Worked at Ford LLC for 2 years,Master's Degree,Moderate,[]
U02284,Dennis Willis,tschmidt@example.com,Become a Cloud Engineer,"['Deep Learning', 'Python', 'Cloud Computing']",Advanced,"['B06068', 'B02766', 'B09904', 'B09356']",Completed the 'Big Data Analyst' course at Google,Worked at Johnson Group for 2 years,Bachelor's Degree,Moderate,[]
U02285,Joseph Tucker,xhawkins@example.org,Become a Data Scientist,['Cybersecurity'],Advanced,[],Completed the 'AI Specialist' course at Google,Worked at Jones LLC for 3 years,Bachelor's Degree,Highly Active,['B01482']
U02286,Elizabeth Delgado,vargasdenise@example.net,Become a Data Scientist,['Machine Learning'],Advanced,"['B05929', 'B07670', 'B02558', 'B02935', 'B05461']",Completed the 'UI/UX Designer' course at Udacity,Worked at Thompson and Sons for 5 years,High School,Low,"['B02568', 'B01990']"
U02287,Jonathan Graham,ycopeland@example.org,Become a Cloud Engineer,"['Deep Learning', 'Cybersecurity', 'Data Analysis']",Intermediate,['B07258'],Completed the 'Machine Learning Pro' course at edX,"Worked at Holder, Wilkerson and Hanson for 2 years",Master's Degree,Highly Active,"['B03998', 'B06857']"
U02288,Hannah Hall,jamessamuel@example.org,Become a Software Engineer,"['UI/UX', 'Deep Learning']",Advanced,['B08767'],Completed the 'UI/UX Designer' course at Google,Worked at Barajas-Miller for 4 years,Master's Degree,Low,"['B06650', 'B01986', 'B02150', 'B02485']"
U02289,Brandy Wallace,dennismary@example.org,Become a Machine Learning Researcher,"['Python', 'DevOps']",Advanced,"['B09967', 'B04365', 'B03380']",Completed the 'UI/UX Designer' course at IBM,Worked at Benitez Inc for 5 years,Bachelor's Degree,Low,"['B07191', 'B07064', 'B09927']"
U02290,Christine Smith,michelle83@example.org,Become a Machine Learning Researcher,"['Cloud Computing', 'Deep Learning']",Beginner,['B04149'],Completed the 'Cybersecurity Professional' course at IBM,Worked at Bailey-Williams for 2 years,High School,Highly Active,"['B09542', 'B02220', 'B04741']"
U02291,Alexander Castaneda,foleymax@example.net,Become a Data Scientist,['Data Analysis'],Advanced,[],Completed the 'AI Specialist' course at edX,"Worked at Cole, Sparks and Romero for 1 years",Master's Degree,Highly Active,"['B09129', 'B06825', 'B07555', 'B01997', 'B08804']"
U02292,Kathleen Huber,gswanson@example.org,Become a Software Engineer,['Python'],Beginner,"['B01059', 'B04204', 'B08599']",Completed the 'Cloud Computing Guru' course at Coursera,Worked at Barnett LLC for 5 years,High School,Highly Active,"['B08733', 'B03661']"
U02293,Roger Cooper,wpierce@example.org,Become a Cloud Engineer,"['Data Analysis', 'Cybersecurity', 'SQL', 'Machine Learning']",Intermediate,"['B04597', 'B09159', 'B05423', 'B09098', 'B07386']",Completed the 'Machine Learning Pro' course at Google,"Worked at Hensley, Underwood and Sherman for 1 years",Master's Degree,Highly Active,"['B02192', 'B02847', 'B08292']"
U02294,Ronald Guzman,nancymartinez@example.net,Become an AI Expert,['UI/UX'],Beginner,"['B01166', 'B00108', 'B07172', 'B06904']",Completed the 'Big Data Analyst' course at IBM,Worked at Wilson Inc for 5 years,PhD,Low,"['B03139', 'B02033', 'B06079', 'B02250']"
U02295,Annette Villarreal,kylecruz@example.net,Become an AI Expert,"['UI/UX', 'SQL', 'Cybersecurity', 'DevOps']",Beginner,['B02971'],Completed the 'Data Science Expert' course at edX,"Worked at Sheppard, Francis and Simmons for 2 years",Master's Degree,Moderate,"['B01376', 'B08071', 'B05068', 'B01653', 'B02393']"
U02296,Andrew Porter,kayla02@example.org,Become an AI Expert,"['Python', 'DevOps']",Intermediate,['B03480'],Completed the 'Data Science Expert' course at Google,"Worked at Obrien, Martinez and Williamson for 3 years",Master's Degree,Low,['B09092']
U02297,Michael Cox,qmckay@example.net,Become a Cloud Engineer,"['Python', 'Deep Learning']",Beginner,"['B00720', 'B06393', 'B00968', 'B00184', 'B07254']",Completed the 'DevOps Engineer' course at edX,Worked at Rodriguez LLC for 3 years,High School,Highly Active,"['B09704', 'B09724']"
U02298,Ronald Weaver,williamssean@example.com,Become a Software Engineer,"['Deep Learning', 'Cybersecurity']",Advanced,"['B01768', 'B00398', 'B04729', 'B00624', 'B06689']",Completed the 'UI/UX Designer' course at IBM,Worked at Waters Group for 2 years,PhD,Moderate,['B02910']
U02299,Olivia Kelly,astewart@example.net,Become a Data Scientist,"['Python', 'SQL', 'Deep Learning']",Intermediate,['B00240'],Completed the 'Data Science Expert' course at Udacity,"Worked at Scott, Gomez and Dunlap for 4 years",Master's Degree,Highly Active,"['B01989', 'B00706', 'B01120']"
U02300,Donald Anderson,sandra33@example.com,Become a Machine Learning Researcher,"['Python', 'Deep Learning', 'Machine Learning']",Beginner,"['B03417', 'B02198']",Completed the 'UI/UX Designer' course at Google,Worked at Lopez-Gibbs for 2 years,Bachelor's Degree,Highly Active,"['B08809', 'B05832', 'B00430']"
U02301,Kristen Edwards,emily12@example.net,Become a Software Engineer,['Python'],Advanced,"['B04932', 'B08091', 'B07823', 'B04378']",Completed the 'AI Specialist' course at Google,"Worked at Santiago, Mcdaniel and Jackson for 4 years",Master's Degree,Highly Active,['B05799']
U02302,Jessica Wilcox,pgordon@example.org,Become a Cloud Engineer,"['Cybersecurity', 'DevOps', 'Machine Learning', 'Cloud Computing']",Beginner,[],Completed the 'UI/UX Designer' course at IBM,"Worked at Lee, Smith and Garcia for 2 years",Master's Degree,Low,"['B04474', 'B07710']"
U02303,Ms. Melanie Sparks,camachoyvette@example.org,Become a Machine Learning Researcher,"['Data Analysis', 'Cloud Computing', 'UI/UX', 'Cybersecurity']",Advanced,"['B02548', 'B09028', 'B01582', 'B04720', 'B00537']",Completed the 'UI/UX Designer' course at Coursera,Worked at Contreras Inc for 5 years,PhD,Moderate,['B09366']
U02304,Wayne White,mtran@example.net,Become a Cloud Engineer,"['Python', 'DevOps']",Intermediate,['B03399'],Completed the 'Python Certification' course at edX,Worked at Lynn Inc for 2 years,PhD,Moderate,"['B09439', 'B01199', 'B01041', 'B00393', 'B02340']"
U02305,James Norton,sanchezmichelle@example.org,Become an AI Expert,"['Cloud Computing', 'Data Analysis']",Advanced,"['B05034', 'B02922', 'B09615']",Completed the 'Deep Learning Master' course at Coursera,Worked at Madden PLC for 4 years,Master's Degree,Highly Active,['B07395']
U02306,Angelica Rivera,kristin30@example.net,Become an AI Expert,"['Python', 'Cloud Computing', 'SQL']",Beginner,"['B03470', 'B06844', 'B02429', 'B02783', 'B01638']",Completed the 'Deep Learning Master' course at Coursera,Worked at Dean-Burns for 2 years,Bachelor's Degree,Low,"['B02821', 'B07312', 'B04131', 'B00205', 'B06177']"
U02307,Melissa Joyce,douglas18@example.net,Become an AI Expert,['UI/UX'],Intermediate,"['B09390', 'B02148', 'B05598', 'B06613']",Completed the 'UI/UX Designer' course at Google,Worked at Wilson Inc for 4 years,PhD,Highly Active,[]
U02308,Lisa Taylor,kcameron@example.com,Become a Machine Learning Researcher,"['Deep Learning', 'Data Analysis']",Intermediate,['B00193'],Completed the 'Deep Learning Master' course at Google,Worked at Brown-Bell for 5 years,Master's Degree,Highly Active,"['B07675', 'B07231', 'B03170', 'B01913', 'B03042']"
U02309,John Jackson,catherine77@example.org,Become a Cloud Engineer,"['Cybersecurity', 'SQL', 'Python']",Advanced,"['B03519', 'B03895', 'B04045', 'B02381', 'B05888']",Completed the 'Cloud Computing Guru' course at Google,"Worked at Boyer, Garcia and Rodriguez for 2 years",Master's Degree,Highly Active,"['B05967', 'B05624', 'B05110']"
U02310,Jason Frazier,bdavis@example.com,Become a Data Scientist,"['Cybersecurity', 'Cloud Computing', 'Data Analysis']",Beginner,[],Completed the 'Machine Learning Pro' course at Google,Worked at King-Kim for 3 years,PhD,Low,"['B02498', 'B04788', 'B03772', 'B02500']"
U02311,Richard Smith,mfields@example.com,Become an AI Expert,"['Python', 'Data Analysis']",Advanced,"['B00871', 'B05176', 'B06087', 'B06470', 'B05493']",Completed the 'DevOps Engineer' course at Udacity,Worked at Harper-Park for 2 years,Master's Degree,Low,['B01638']
U02312,Alexander Fields,qrios@example.net,Become an AI Expert,"['UI/UX', 'Machine Learning', 'SQL', 'Python']",Beginner,"['B05497', 'B04596']",Completed the 'Python Certification' course at Google,Worked at Orr LLC for 1 years,Bachelor's Degree,Highly Active,"['B01553', 'B07654', 'B06347']"
U02313,Kyle Rodriguez DVM,janetbowen@example.net,Become a Software Engineer,"['Data Analysis', 'Cybersecurity']",Beginner,"['B07979', 'B04747', 'B06369', 'B08262', 'B00202']",Completed the 'Data Science Expert' course at IBM,"Worked at Vincent, Jackson and Morse for 2 years",PhD,Highly Active,['B09395']
U02314,Clifford Turner,ncobb@example.com,Become a Cloud Engineer,"['Cybersecurity', 'Python', 'SQL']",Advanced,"['B01882', 'B06001', 'B04625']",Completed the 'Deep Learning Master' course at Udacity,Worked at Gonzalez-Byrd for 3 years,High School,Highly Active,['B02348']
U02315,Nicholas Sanders,xcastillo@example.com,Become an AI Expert,"['UI/UX', 'DevOps', 'Cloud Computing']",Beginner,[],Completed the 'Machine Learning Pro' course at Google,Worked at Singh Group for 1 years,High School,Moderate,['B02591']
U02316,Dylan Johnson,efranco@example.com,Become an AI Expert,"['DevOps', 'UI/UX']",Advanced,[],Completed the 'Python Certification' course at IBM,"Worked at Trujillo, Christian and Sampson for 4 years",PhD,Moderate,"['B09251', 'B05109']"
U02317,Marvin Hall,lauraschmidt@example.com,Become a Machine Learning Researcher,"['Machine Learning', 'UI/UX', 'DevOps', 'Cloud Computing']",Beginner,"['B05858', 'B05503']",Completed the 'Cloud Computing Guru' course at Coursera,"Worked at Hansen, Miller and Beasley for 4 years",Bachelor's Degree,Highly Active,['B05109']
U02318,Ashley Johnson,xhicks@example.org,Become a Machine Learning Researcher,"['Python', 'DevOps', 'Machine Learning', 'Cybersecurity']",Beginner,"['B09974', 'B03846']",Completed the 'Machine Learning Pro' course at IBM,Worked at Smith-Smith for 2 years,PhD,Moderate,['B03884']
U02319,Paul Ross,ruth35@example.net,Become a Software Engineer,"['Deep Learning', 'Cloud Computing']",Advanced,['B04942'],Completed the 'UI/UX Designer' course at Google,"Worked at Lawrence, Sanders and Gilbert for 1 years",PhD,Moderate,['B05336']
U02320,Edward Barton,juan61@example.org,Become a Cloud Engineer,"['Cybersecurity', 'DevOps', 'Python', 'Cloud Computing']",Intermediate,"['B02032', 'B07513', 'B08527']",Completed the 'Cybersecurity Professional' course at Google,Worked at Burns PLC for 2 years,Bachelor's Degree,Low,"['B06567', 'B06803', 'B01888', 'B01821']"
U02321,Miguel Hernandez,jill43@example.net,Become a Cloud Engineer,"['Cybersecurity', 'UI/UX', 'Deep Learning', 'Machine Learning']",Intermediate,"['B03945', 'B02044']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Wright-Curtis for 3 years,PhD,Low,"['B08777', 'B08961', 'B06041']"
U02322,Brittany Buchanan,coreyharding@example.com,Become a Cloud Engineer,['UI/UX'],Advanced,"['B01899', 'B06232', 'B07742', 'B00358']",Completed the 'UI/UX Designer' course at Google,Worked at Jones Ltd for 2 years,PhD,Moderate,"['B00936', 'B02067', 'B03440', 'B05612']"
U02323,Tyler Walter,victoria40@example.com,Become a Machine Learning Researcher,"['UI/UX', 'Cloud Computing', 'Cybersecurity', 'Data Analysis']",Advanced,"['B06522', 'B09261', 'B08333']",Completed the 'UI/UX Designer' course at Coursera,Worked at Carter Ltd for 2 years,Bachelor's Degree,Moderate,[]
U02324,Caroline Howard,ashleymarshall@example.com,Become a Machine Learning Researcher,"['DevOps', 'UI/UX']",Advanced,[],Completed the 'DevOps Engineer' course at Coursera,"Worked at Costa, Jennings and Kent for 1 years",Master's Degree,Low,['B06017']
U02325,Brad Mann,richard70@example.net,Become a Data Scientist,"['Cybersecurity', 'SQL', 'Deep Learning', 'Machine Learning']",Advanced,[],Completed the 'Python Certification' course at edX,Worked at Adams-Jackson for 5 years,PhD,Highly Active,"['B03510', 'B00387', 'B03305']"
U02326,Matthew Chan,tbrennan@example.com,Become a Software Engineer,"['Deep Learning', 'Cloud Computing']",Intermediate,"['B02997', 'B05359', 'B09306']",Completed the 'Big Data Analyst' course at Google,Worked at Peterson-Smith for 5 years,Master's Degree,Low,"['B00411', 'B06349', 'B03849', 'B09706']"
U02327,Kara Flores,gary39@example.org,Become a Cloud Engineer,"['DevOps', 'SQL', 'Data Analysis']",Beginner,"['B06507', 'B03027', 'B01780', 'B07407', 'B02438']",Completed the 'AI Specialist' course at edX,Worked at Green and Sons for 1 years,Master's Degree,Moderate,"['B03662', 'B01012', 'B03756', 'B06914', 'B08628']"
U02328,Elizabeth Barnett,reyeskara@example.com,Become a Machine Learning Researcher,"['Cybersecurity', 'Machine Learning', 'Deep Learning', 'Python']",Intermediate,"['B02492', 'B05098', 'B08613', 'B07823']",Completed the 'Big Data Analyst' course at Udacity,"Worked at Ramirez, Shaw and Rojas for 5 years",High School,Moderate,"['B00958', 'B02851', 'B08157']"
U02329,Michelle Daugherty,kingrobyn@example.com,Become a Cloud Engineer,"['UI/UX', 'SQL', 'Cybersecurity', 'Machine Learning']",Beginner,['B02779'],Completed the 'Big Data Analyst' course at Coursera,"Worked at Henry, Briggs and Osborn for 3 years",Bachelor's Degree,Moderate,"['B02744', 'B06725']"
U02330,Kristin Myers,nelsonamanda@example.net,Become an AI Expert,"['DevOps', 'Python', 'UI/UX', 'Cybersecurity']",Advanced,[],Completed the 'UI/UX Designer' course at Google,Worked at Lindsey and Sons for 2 years,Master's Degree,Moderate,"['B05120', 'B08253', 'B05951', 'B08430']"
U02331,Dr. Kenneth Garcia,ffloyd@example.net,Become an AI Expert,['Python'],Intermediate,['B05313'],Completed the 'Big Data Analyst' course at Coursera,Worked at Bradley Inc for 4 years,High School,Moderate,['B03108']
U02332,Melissa Wang,teresa27@example.net,Become a Software Engineer,"['Machine Learning', 'Deep Learning', 'Python', 'Cybersecurity']",Beginner,"['B09272', 'B06174', 'B05721']",Completed the 'Cloud Computing Guru' course at edX,"Worked at Wheeler, Peterson and Mason for 5 years",High School,Moderate,['B03687']
U02333,Marcus Perez,anthony53@example.com,Become an AI Expert,"['UI/UX', 'Cybersecurity']",Intermediate,"['B05565', 'B03315']",Completed the 'Data Science Expert' course at Google,Worked at Jefferson LLC for 3 years,Master's Degree,Highly Active,[]
U02334,Joe Richardson,perkinsbrandon@example.org,Become a Cloud Engineer,"['Data Analysis', 'Cloud Computing', 'DevOps']",Beginner,['B05978'],Completed the 'Deep Learning Master' course at Udacity,Worked at Gutierrez Inc for 1 years,Master's Degree,Highly Active,['B06594']
U02335,Jesus Chen,hilljennifer@example.com,Become a Software Engineer,"['UI/UX', 'Machine Learning']",Advanced,"['B06315', 'B07370']",Completed the 'UI/UX Designer' course at edX,Worked at Garcia-Coffey for 1 years,Bachelor's Degree,Highly Active,['B07478']
U02336,Jesus Hayes,uvelazquez@example.org,Become a Software Engineer,"['Cybersecurity', 'SQL', 'UI/UX']",Intermediate,"['B02371', 'B07193', 'B01018', 'B09165', 'B03080']",Completed the 'Deep Learning Master' course at Udacity,"Worked at Griffin, Fox and Proctor for 2 years",PhD,Low,"['B05649', 'B03783', 'B08266']"
U02337,Geoffrey Morgan,katelyngilbert@example.org,Become a Machine Learning Researcher,['Data Analysis'],Beginner,"['B00777', 'B07879', 'B00695', 'B01812', 'B09358']",Completed the 'Big Data Analyst' course at Coursera,"Worked at Moore, Jackson and Rodriguez for 2 years",PhD,Low,['B04275']
U02338,Richard Garcia,ortizelizabeth@example.net,Become a Cloud Engineer,"['DevOps', 'Deep Learning']",Advanced,"['B03269', 'B01546']",Completed the 'AI Specialist' course at Google,Worked at Hayden-Myers for 1 years,Bachelor's Degree,Highly Active,"['B03024', 'B00487', 'B07219', 'B00483', 'B04968']"
U02339,Kevin Perez,brooksrebecca@example.org,Become a Software Engineer,"['DevOps', 'SQL', 'Cloud Computing']",Advanced,"['B06204', 'B09664', 'B03052', 'B09551']",Completed the 'Cloud Computing Guru' course at Coursera,Worked at Orozco Inc for 4 years,High School,Highly Active,"['B00572', 'B06434', 'B08747', 'B02889']"
